COD_PRODUTO;PRODUTO;GRUPO;SUBGRUPO; ULTIMO_CUSTO ;REFERENCIA;MARCA;COD_BARRAS;NCM;DESCRICAO_RESUMIDA;CEST;COD_BARRAS_NF
160162;PIJAMA 2/2PÇS HELLO KITTY JUVENIL COTTON FELPADO FEMININO - CLIP;CAMA MESA E BANHO;PIJAMAS; R$ 58,00 ;RC800032;CLIP;2073000769206;61042300;CONJUNTO PIJAMA FEM. BLUSA PEL;;2073000769206
160174;AROMATIZADOR ELETRICO ESTANDER + ESSENCIA CLASSICA BAMBOO/LAVANDA - VIA AROMA;CAMA MESA E BANHO;DIVERSOS; R$ 30,80 ;7,8985E+12;VIA AROMA;7898501761413;85167990;AROMATIZADOR ELETRICO ESTANDER + ESSENCIA CLASSICA BAMBOO/LAVANDA - VIA AROMA;;7898501761413
160161;GIZ FACIAL 6 CORES TOY - TRIS;MATERIAIS;GIZ; R$ 11,22 ;908056;TRIS;7908673908056;96099000;GIZ FACIAL 6 CORES TOY - TRIS;;7908673908056
160163;PIJAMA 6/2PÇS HELLO KITTY JUVENIL COTTON FELPADO FEMININO - CLIP;CAMA MESA E BANHO;PIJAMAS; R$ 58,00 ;RC800032;CLIP;2073000769220;61042300;PIJAMA 6/2PÇS HELLO KITTY JUVENIL COTTON FELPADO FEMININO - CLIP;;2073000769220
160170;PIJAMA 14/2PÇS HELLO KITTY INFANTIL COTTON FELPADO FEMININO - CLIP;CAMA MESA E BANHO;PIJAMAS; R$ 44,50 ;RC800033;CLIP;2073000769268;61042300;PIJAMA 14/2PÇS HELLO KITTY INFANTIL COTTON FELPADO FEMININO - CLIP;;2073000769268
160175;AROMATIZADOR ELÉTRICO STANDARD CLICK BLACK - VIA AROMA;CAMA MESA E BANHO;DIVERSOS; R$ 21,59 ;7,89877E+12;VIA AROMA;7898766010202;85167990;AROMATIZADOR ELÉTRICO STANDARD CLICK BLACK - VIA AROMA;;7898766010202
160165;PIJAMA 4/2PÇS HELLO KITTY JUVENIL COTTON FELPADO FEMININO - CLIP;CAMA MESA E BANHO;PIJAMAS; R$ 58,00 ;RC800032;CLIP;2073000769213;61042300;PIJAMA 4/2PÇS HELLO KITTY JUVENIL COTTON FELPADO FEMININO - CLIP;;2073000769213
160171;PIJAMA 16/2PÇS HELLO KITTY INFANTIL COTTON FELPADO FEMININO - CLIP;CAMA MESA E BANHO;PIJAMAS; R$ 44,50 ;RC800033;CLIP;2073000769275;61042300;PIJAMA 16/2PÇS HELLO KITTY INFANTIL COTTON FELPADO FEMININO - CLIP;;2073000769275
160166;PIJAMA P/2PÇS HELLO KITTY ADULTO COTTON FELPADO FEMININO - CLIP;CAMA MESA E BANHO;PIJAMAS; R$ 69,50 ;RC800031;CLIP;2073000769145;61042300;PIJAMA P/2PÇS HELLO KITTY ADULTO COTTON FELPADO FEMININO - CLIP;;2073000769145
160172;PIJAMA 10/2PÇS HELLO KITTY INFANTIL COTTON FELPADO FEMININO - CLIP;CAMA MESA E BANHO;PIJAMAS; R$ 44,50 ;RC800033;CLIP;2073000769244;61042300;PIJAMA 10/2PÇS HELLO KITTY INFANTIL COTTON FELPADO FEMININO - CLIP;;2073000769244
160173;PIJAMA 12/2PÇS HELLO KITTY INFANTIL COTTON FELPADO FEMININO - CLIP;CAMA MESA E BANHO;PIJAMAS; R$ 44,50 ;RC800033;CLIP;2073000769251;61042300;PIJAMA 12/2PÇS HELLO KITTY INFANTIL COTTON FELPADO FEMININO - CLIP;;2073000769251
160176;AROMATIZADOR ELÉTRICO STANDARD CLICK WHITE - VIA AROMA;CAMA MESA E BANHO;DIVERSOS; R$ 21,59 ;7,89877E+12;VIA AROMA;7898766010219;85167990;AROMATIZADOR ELÉTRICO STANDARD CLICK WHITE - VIA AROMA;;-746859748511
160182;TABUA 45x35cm CHURRASCO BAMBU - OU;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 165,33 ;TCB1000BMB;OU;7899620653054;44191100;TABUA 45x35cm CHURRASCO BAMBU - OU;;7899620653054
160186;PORTA ESCOVA DUAL BEGE - OU;BAZAR;ORGANIZADOR; R$ 15,97 ;PED900BGF;OU;7908466005870;39249000;PORTA ESCOVA DUAL BEGE - OU;1400500;7908466005870
160179;SACO PARA LAVAR SUTIA FLOW BEGE - OU;BAZAR;DIVERSOS; R$ 12,60 ;SLW400BGF;OU;7899620671843;63079090;SACO PARA LAVAR SUTIA FLOW BEGE - OU;;7899620671843
160192;VASO 18cm CRISTAL FLOREIRO TRIARÉ COM PÉ LHERMITAGE - FULL FIT;BAZAR;DIVERSOS; R$ 14,12 ;31833;FULL FIT;7893220331138;70139900;VASO 18cm CRISTAL FLOREIRO TRIARÉ COM PÉ LHERMITAGE - FULL FIT;1400100;7893220331138
160180;ORGANIZADOR DE PAREDE MULTIUSO FLOW BEGE - OU;BAZAR;ORGANIZADOR; R$ 26,45 ;OPW100BGF;OU;7899620685048;39269090;ORGANIZADOR DE PAREDE MULTIUSO FLOW BEGE - OU;;7899620685048
160188;TABUA 41x17cm RETANGULAR SERVIR  BAMBU - OU;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 42,13 ;TRB150BMB;OU;7899620653030;44191100;TABUA 41x17cm RETANGULAR SERVIR  BAMBU - OU;;7899620653030
160181;BANDEJA 35x24cm BAMBU - OU;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 57,92 ;BAB450BMB;OU;7899620648647;44191900;BANDEJA 35x24cm BAMBU - OU;;7899620648647
160189;GANCHO 2PÇS PAREDE PARA VASSOURAS/RODOS FLOW BEGE - OU;BAZAR;DIVERSOS; R$ 25,66 ;CGW150BGF;OU;7899620685079;39269090;GANCHO 2PÇS PAREDE PARA VASSOURAS/RODOS FLOW BEGE - OU;;7899620685079
160193;VASO 18cm CRISTAL FLOREIRO TRIARÉ COM PÉ LHERMITAGE - FULL FIT;BAZAR;DIVERSOS; R$ 14,12 ;31834;FULL FIT;7893220331145;70139900;VASO 18cm CRISTAL FLOREIRO TRIARÉ COM PÉ LHERMITAGE - FULL FIT;1400100;7893220331145
160195;PORTA RETRATO 10x15cm FRAME EM POLIESTIRENO DOURADO E OFF-WHITE - FULL FIT;BAZAR;DIVERSOS; R$ 10,75 ;30735;FULL FIT;7893220315251;39264000;PORTA RETRATO 10x15cm FRAME EM POLIESTIRENO DOURADO E OFF-WHITE - FULL FIT;;7893220315251
160190;SACO PARA LAVAR ROUPA M FLOW BEGE - OU;BAZAR;DIVERSOS; R$ 10,73 ;SLW200BGF;OU;7899620671911;63079090;SACO PARA LAVAR ROUPA M FLOW BEGE - OU;;7899620671911
160187;LIXEIRA 6L TRIUM DE PEDAL BEGE - OU;BAZAR;LIXEIRAS; R$ 38,75 ;LX4000BGF;OU;7908466009656;39249000;LIXEIRA 6L TRIUM DE PEDAL BEGE - OU;;7908466009656
160191;CENTRO DE MESA 26cm VIDRO GALATA - FULL FIT;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 10,63 ;29702;FULL FIT;7893220303661;70139900;CENTRO DE MESA 26cm VIDRO GALATA - FULL FIT;1400100;7893220303661
160197;JOGO PARA CHÁ 5PÇS SERENATTA EM CERÂMICA BEGE LHERMITAGE - FULL FIT;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 44,04 ;31565;FULL FIT;7893220328114;69120000;JOGO PARA CHÁ 5PÇS SERENATTA EM CERÂMICA BEGE LHERMITAGE - FULL FIT;1400900;7893220328114
160200;JARRA 1,5L TINT VIDRO BOROSSILICATO COM TAMPA EM SILICONE FRACALANZA - FULL FIT;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 31,56 ;31841;FULL FIT;7893220331213;70134290;JARRA 1,5L TINT VIDRO BOROSSILICATO COM TAMPA EM SILICONE FRACALANZA - FULL FIT;1400100;7893220331213
160204;TRAVESSA 750ml CERÂMICA RETANGULAR MIST VERDE LHERMITAGE - FULL FIT;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 24,21 ;31212;FULL FIT;7893220322792;69120000;TRAVESSA 750ml CERÂMICA RETANGULAR MIST VERDE LHERMITAGE - FULL FIT;1400900;7893220322792
160198;JOGO PARA CHÁ 5PÇS SERENATTA EM CERÂMICA MARROM LHERMITAGE - FULL FIT;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 44,04 ;31567;FULL FIT;7893220328138;69120000;JOGO PARA CHÁ 5PÇS SERENATTA EM CERÂMICA MARROM LHERMITAGE - FULL FIT;1400900;7893220328138
160210;SALADEIRA 23cm CENTRO DE MESA BOHEMIA - GALAXY GLASS;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 12,89 ;G505G1B.5D;GALAXY GLASS;6224002435330;70134900;SALADEIRA 23cm CENTRO DE MESA BOHEMIA - GALAXY GLASS;;6224002435330
160201;JOGO 6 TAÇAS 750ml CRISTAL ORBITAL PARA ÁGUA FRACALANZA - FULL FIT;BAZAR;COPOS; R$ 82,66 ;31838;FULL FIT;7893220331237;70132200;JOGO 6 TAÇAS 750ml CRISTAL ORBITAL PARA ÁGUA FRACALANZA - FULL FIT;1400100;7893220331237
160211;SALADEIRA 23cm CENTRO DE MESA ORIENTAL - GALAXY GLASS;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 12,89 ;G505G10.5D;GALAXY GLASS;6224003706026;70134900;SALADEIRA 23cm CENTRO DE MESA ORIENTAL - GALAXY GLASS;;6224003706026
160199;DECANTER 1,5L VIOLA EM VIDRO COM ALCA DYNASTY - FULL FIT;BAZAR;DIVERSOS; R$ 24,87 ;29850;FULL FIT;7893220306075;70134900;DECANTER 1,5L VIOLA EM VIDRO COM ALCA DYNASTY - FULL FIT;1400100;7893220306075
160205;TRAVESSA 1L CERÂMICA REDONDA MIST VERDE LHERMITAGE - FULL FIT;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 51,46 ;31222;FULL FIT;7893220322891;69120000;TRAVESSA 1L CERÂMICA REDONDA MIST VERDE LHERMITAGE - FULL FIT;1400900;7893220322891
160202;JOGO 6 TAÇAS 250ml CRISTAL ORBITAL PARA CHAMPANHE FRACALANZA - FULL FIT;BAZAR;COPOS; R$ 79,34 ;31840;FULL FIT;7893220331251;70132200;JOGO 6 TAÇAS 250ml CRISTAL ORBITAL PARA CHAMPANHE FRACALANZA - FULL FIT;1400100;7893220331251
160214;CARTUCHO DE TONER HP 12A PRETO Q2612-A UNIDADE - MASTERPRINT;ESCRITÓRIO E INFORMÁTICA;DIVERSOS; R$ 33,90 ;204010024;MASTERPRINT;7898119105982;84439933;CARTUCHO DE TONER HP 12A PRETO Q2612-A UNIDADE - MASTERPRINT;2101800;7898119105982
160203;JOGO 6 TAÇAS 600ml CRISTAL ORBITAL PARA BORDEAUX FRACALANZA - FULL FIT;BAZAR;COPOS; R$ 81,84 ;31839;FULL FIT;7893220331244;70132200;JOGO 6 TAÇAS 600ml CRISTAL ORBITAL PARA BORDEAUX FRACALANZA - FULL FIT;1400100;7893220331244
160212;MELEIRA 450ml COM COLHER - CASART;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 19,53 ;309;CASART;2024000103095;70134900;MELEIRA 450ml COM COLHER - CASART;;2024000103095
160206;TRAVESSA 900mL CERÂMICA RETANGULAR MIST VERDE LHERMITAGE - FULL FIT;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 54,03 ;31220;FULL FIT;7893220322877;69120000;TRAVESSA 900mL CERÂMICA RETANGULAR MIST VERDE LHERMITAGE - FULL FIT;1400900;7893220322877
160215;BARALHO 157 COUCHE - COPAG;BRINQUEDOS;JOGOS; R$ 11,83 ;92056;COPAG;7896008920517;95044000;BARALHO 157 COUCHE 275G CX.C/1;;7896008920517
160207;TRAVESSA 1,7L CERÂMICA RETANGULAR MIST VERDE LHERMITAGE - FULL FIT;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 49,45 ;31213;FULL FIT;7893220322808;69120000;TRAVESSA 1,7L CERÂMICA RETANGULAR MIST VERDE LHERMITAGE - FULL FIT;1400900;7893220322808
160213;PRATO PARA BOLO 28cm COM PÉ E TAMPA DE VIDRO - CASART;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 72,77 ;302;CASART;2024000103026;70134900;PRATO PARA BOLO 28cm COM PÉ E TAMPA DE VIDRO - CASART;;-746859748511
160208;PORTA RETRATO 10x15cm FRAME EM POLIESTIRENO ROSEGOLD E CINZA - FULL FIT;BAZAR;DIVERSOS; R$ 9,93 ;30738;FULL FIT;7893220315282;39264000;PORTA RETRATO 10x15cm FRAME EM POLIESTIRENO ROSEGOLD E CINZA - FULL FIT;;7893220315282
160209;PORTA RETRATO 15x20cm FRAME EM POLIESTIRENO DOURADO E OFF-WHITE - FULL FIT;BAZAR;DIVERSOS; R$ 14,42 ;30736;FULL FIT;7893220315268;39264000;PORTA RETRATO 15x20cm FRAME EM POLIESTIRENO DOURADO E OFF-WHITE - FULL FIT;;7893220315268
160217;MEIA 3 PARES INFANTIL SORTIDAS - BEST FASHION;CAMA MESA E BANHO;DIVERSOS; R$ 4,85 ;K27-28;BEST FASHION;6933019400032;63090010;MEIA INFANTIL SORTIDAS KIT C 3;;6933019400032
160219;PIJAMA INFANTIL MALHA MENINO - STUF;CAMA MESA E BANHO;PIJAMAS; R$ 41,17 ;CB0195 ;STUF;7892019060617;61072200;PIJAMA INFANTIL MALHA MENINO - STUF;;7892019060617
160222;PIJAMA ADULTO MASCULINO MALHA - STUF;CAMA MESA E BANHO;PIJAMAS; R$ 48,68 ;CB0180;STUF;7892019060303;62082200;PIJAMA ADULTO MASCULINO MALHA - STUF;;7892019060303
160226;CHALEIRA 1L BOROSSILICATO TAMPA DE BAMBU - CASART;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 15,52 ;100385;CASART;7890001003857;70134210;CHALEIRA 1L BOROSSILICATO TAMPA DE BAMBU - CASART;;7890001003857
160220;PIJAMA MACACAO BEBE LEAO 01 - STUF;CAMA MESA E BANHO;PIJAMAS; R$ 52,42 ;CB0055;STUF;7892019020307;61113000;PIJAMA MACACAO BEBE LEAO 01 - STUF;;7892019020307
160223;MEIA TERMICA ADULTO CANELADA ROSA - STUF;CAMA MESA E BANHO;DIVERSOS; R$ 5,93 ;MTC03 2;STUF;7892001011221;61151021;MEIA TERMICA ADULTO CANELADA ROSA - STUF;;7892001011221
160229;APARELHO DE JANTAR 12PÇS VIDRO WHITE BELA - ALLMIX;UTILIDADES DOMÉSTICAS;LOUÇAS; R$ 53,25 ;607320;ALLMIX;7898919035472;70134900;APARELHO DE JANTAR 12PÇS VIDRO WHITE BELA - ALLMIX;1400100;7898919035472
160230;JOGO 6 TAÇAS 340ml AGUA DE VIDRO DIAMOND - ALLMIX;BAZAR;COPOS; R$ 23,05 ;998047;ALLMIX;7898919026975;70132800;JOGO 6 TAÇAS 340ml AGUA DE VIDRO DIAMOND - ALLMIX;1400100;7898919026968
160221;MEIA TERMICA ADULTO CANELADA PRETA - STUF;CAMA MESA E BANHO;DIVERSOS; R$ 5,93 ;MTC03 1;STUF;7892001011214;61151021;MEIA TERMICA ADULTO CANELADA PRETA - STUF;;7892001011214
160228;SQUISHY BICHINHOS DE APERTAR - POLIBRINQ;BRINQUEDOS;DIVERSOS; R$ 9,36 ;SQ250;POLIBRINQ;7898706186875;95030099;SQUISHY BICHINHOS DE APERTAR - POLIBRINQ;;7898706186875
160224;MEIA 3 PARES SAPATILHA MASCULINA MODAL - STUF;CAMA MESA E BANHO;DIVERSOS; R$ 10,50 ;MS06 ;STUF;7892016030705;61159600;MEIA 3 PARES SAPATILHA MASCULINA MODAL - STUF;;7892016030712
160234;SABONETEIRA SPLASH BRANCO COZA - BRINOX;BAZAR;DIVERSOS; R$ 9,40 ;20450/0007;BRINOX;7896553961850;39249000;SABONETEIRA SPLASH BRANCO COZA - BRINOX;;7896553961850
160312;PISCA 200LEDS/BIVOLT/10m COM ESTRABO BRANCO FRIO USO INTERNO - DINATALE;NATAL;LUZES; R$ 67,79 ;13697 - BF/BF;DINATALE;7892023031160;39264000;PISCA 200LEDS/BIVOLT/10m COM ESTRABO BRANCO FRIO USO INTERNO - DINATALE;;7892023031160
160225;BOTA DOM ADULTO VIENA - STUF;CAMA MESA E BANHO;CALCADOS; R$ 41,17 ;SB0120;STUF;7894035300173;64041900;BOTA DOM ADULTO VIENA - STUF;;7894035300173
160235;PORTA SABONETE 290ml LÍQUEDO SPLASH BRANCO COZA - BRINOX;BAZAR;DIVERSOS; R$ 15,45 ;20462/0007;BRINOX;7896553950915;39249000;PORTA SABONETE 290ml LÍQUEDO SPLASH BRANCO COZA - BRINOX;;7896553950915
160232;MOEDOR 200ml VIDRO PARA TEMPEROS PORTA CONDIMENTO - ALLMIX;UTILIDADES DOMÉSTICAS;UTENSILIOS; R$ 6,22 ;322001;ALLMIX;7898919024599;70134900;MOEDOR 200ml VIDRO PARA TEMPEROS PORTA CONDIMENTO - ALLMIX;1400100;7898919024599
160233;MELEIRA 210ml VIDRO - ALLMIX;UTILIDADES DOMÉSTICAS;DIVERSOS; R$ 6,92 ;312001;ALLMIX;7898919024476;70134900;MELEIRA 210ml VIDRO - ALLMIX;1400100;7898919024476
160236;PORTA ESCOVA SPLASH COM TAMPA BRANCO COZA - BRINOX;BAZAR;DIVERSOS; R$ 15,45 ;20453/0007;BRINOX;7896553992687;39249000;PORTA ESCOVA SPLASH COM TAMPA BRANCO COZA - BRINOX;;7896553992687
160860;CANETA 6X1HOMEM ARANHA - MANIA DE STICKER;MATERIAIS;CANETAS; R$ 7,11 ;13282-5;MANIA DE STICKER;6971886891232;96081000;CANETA 6X1HOMEM ARANHA - MANIA DE STICKER;1902700;6971886891232
160863;CANETA LUXO GLITTER ROSE GOLD/DOPURADA/ARCO IRES - MANIA DE STICKER;MATERIAIS;CANETAS; R$ 9,41 ;400-3061 RG;MANIA DE STICKER;160863;96081000;CANETA LUXO GLITTER ROSE GOLD/DOPURADA/ARCO IRES - MANIA DE STICKER;1902700;-746859748511
160866;ADESIVO CAPIVARA SELO - MANIA DE STICKER;MATERIAIS;ADESIVOS; R$ 2,69 ;2479-24B;MANIA DE STICKER;7890480479242;49089000;ADESIVO CAPIVARA SELO - MANIA DE STICKER;2806400;7890480479242
160864;ADESIVO CENARIO 3D COM PINCA WORD 4 CENARIOS 8 ADESIVOS - MANIA DE STICKER;MATERIAIS;ADESIVOS; R$ 7,18 ;1671-40A;MANIA DE STICKER;6942388326287;49019900;ADESIVO CENARIO 3D COM PINCA WORD 4 CENARIOS 8 ADESIVOS - MANIA DE STICKER;2806400;6942388326287
160868;ADESIVO COLORFUL PUFF - MANIA DE STICKER;MATERIAIS;ADESIVOS; R$ 4,77 ;2479-11K;MANIA DE STICKER;7901162200921;49089000;ADESIVO COLORFUL PUFF - MANIA DE STICKER;2806400;7901162200921
160861;CANETA MARIO BROS - MANIA DE STICKER;MATERIAIS;CANETAS; R$ 2,97 ;CN MAR;MANIA DE STICKER;160861;96081000;CANETA MARIO BROS - MANIA DE STICKER;1902700;-746859748511
160870;ADESIVO LIVRINHO CENARIO CUTE 3D CAPA DURA 18 ADESIVOS 18 CENARIOS - MANIA DE STICKER;MATERIAIS;ADESIVOS; R$ 22,41 ;CJ-02;MANIA DE STICKER;6924246524448;49019900;ADESIVO LIVRINHO CENARIO CUTE 3D CAPA DURA 18 ADESIVOS 18 CENARIOS - MANIA DE STICKER;2806400;6924246524448
160862;CANETA STAR WARS - MANIA DE STICKER;MATERIAIS;CANETAS; R$ 3,02 ;CN SW;MANIA DE STICKER;160862;96081000;CANETA STAR WARS - MANIA DE STICKER;1902700;-746859748511
160865;ADESIVO CAPIVARA SELO - MANIA DE STICKER;MATERIAIS;ADESIVOS; R$ 2,69 ;2479-24B;MANIA DE STICKER;7901162200341;49089000;ADESIVO CAPIVARA SELO - MANIA DE STICKER;2806400;7901162200341
160869;ADESIVO JOANINHA - MANIA DE STICKER;MATERIAIS;ADESIVOS; R$ 5,18 ;ML1286;MANIA DE STICKER;7898979415139;49089000;ADESIVO JOANINHA - MANIA DE STICKER;2806400;7898979415139
160872;TOALHA DE MESA 140x250cm RETANGULAR COLEÇAO BASIC SORTIDO - TEKA;CAMA MESA E BANHO;TOALHAS; R$ 26,35 ;9,022E+14;TEKA;7891228617148;63025100;TOALHA DE MESA 140x250cm RETANGULAR COLEÇAO BASIC SORTIDO - TEKA;;7891228617148
160876;TOALHA DE MESA 160cm REDONDA COLEÇAO ELEGANCE SORTIDO - TEKA;CAMA MESA E BANHO;TOALHAS; R$ 41,65 ;9,022E+14;TEKA;7891228080119;63025100;TOALHA DE MESA 160cm REDONDA COLEÇAO ELEGANCE SORTIDO - TEKA;;7891228080119
160878;365 HABITOS SIMPLES E PODEROSOS - CAMELOT;LIVROS;NÃO FICÇÃO; R$ 24,95 ;9,78656E+12;CAMELOT;9786560950702;49019900;365 HABITOS SIMPLES E PODEROSOS - CAMELOT;;9786560950702
160867;ADESIVO DIY EVA HAPPY ANIMALS - MANIA DE STICKER;MATERIAIS;ADESIVOS; R$ 3,47 ;XK-DIY;MANIA DE STICKER;7901162201560;49089000;ADESIVO DIY EVA HAPPY ANIMALS - MANIA DE STICKER;2806400;7901162201560
160879;A DERIVA COM VOCE - INTRÍNSECA;LIVROS;FICÇÃO; R$ 47,94 ;9,78855E+12;INTRÍNSECA;9788551019122;49019900;A DERIVA COM VOCE - INTRÍNSECA;;9788551019122
160873;TOALHA DE MESA 140x210cm RETANGULAR COLEÇAO BASIC ITALIANINHA - TEKA;CAMA MESA E BANHO;TOALHAS; R$ 23,30 ;9,022E+14;TEKA;7891228081543;63025100;TOALHA DE MESA 140x210cm RETANGULAR COLEÇAO BASIC ITALIANINHA - TEKA;;7891228081543
160880;A ULTIMA DANCA - VERUS EDITORA;LIVROS;FICÇÃO; R$ 41,94 ;9,78656E+12;VERUS EDITORA;9786559244942;49019900;A ULTIMA DANCA - VERUS EDITORA;;9786559244942
160881;ALA D - RECORD;LIVROS;FICÇÃO; R$ 35,94 ;9,7885E+12;RECORD;9788501926036;49019900;ALA D - RECORD;;9788501926036
160874;TOALHA DE MESA 140x140cm QUADRADA COLELÇÃO ELEGANCE SORTIDO - TEKA;CAMA MESA E BANHO;TOALHAS; R$ 24,85 ;9,022E+14;TEKA;7891228036291;63025100;TOALHA DE MESA 140x140cm QUADRADA COLELÇÃO ELEGANCE SORTIDO - TEKA;;7891228036291
160875;TOALHA DE MESA 140x220cm RETANGULAR COLEÇÃO ELEGANCE SORTIDO - TEKA;CAMA MESA E BANHO;TOALHAS; R$ 34,95 ;9,022E+14;TEKA;7891228036307;63025100;TOALHA DE MESA 140x220cm RETANGULAR COLEÇÃO ELEGANCE SORTIDO - TEKA;;7891228036307
160877;TOALHA DE MESA 140x260cm RETANGULAR COLEÇÃO ELEGANCE SORTIDO - TEKA;CAMA MESA E BANHO;TOALHAS; R$ 39,50 ;9,022E+14;TEKA;7891228036314;63025100;TOALHA DE MESA 140x260cm RETANGULAR COLEÇÃO ELEGANCE SORTIDO - TEKA;;7891228036314
160313;MANGUEIRA 1M/10mm/110V/18 LEDS POR METRO BRANCO FRIO ESTATICO - DINATALE;NATAL;LUZES; R$ 3,38 ;22439;DINATALE;160313;95051000;MANGUEIRA 1M/10mm/110V/18 LEDS POR METRO BRANCO FRIO ESTATICO - DINATALE;;7890123224390
160314;GUIRLANDA NATALINA 30cm/60 GALHOS VERDE PVC - DINATALE;NATAL;GUIRLANDAS; R$ 12,70 ;15215;DINATALE;7890356152156;39264000;GUIRLANDA NATALINA 30cm/60 GALHOS VERDE PVC - DINATALE;;7890356152156
160357;ESCOVA DESEMBARACANTE LOLA REF 2450 ESCOBEL CARTELA C/01 DZ;BAZAR;TRAVA PARA CABELO; R$ 13,96 ;2450;ESCOBEL;7898719907153;96032900;ESCOVA DESEMBARACANTE LOLA REF;2005700;17898719907150
160315;PISCA 885LEDS/110V/10m COM ESTROBOS BRANCO QUENTE USO EXTERNO/INTERNO - DINATALE;NATAL;LUZES; R$ 152,45 ;18920;DINATALE;7892025189203;95051000;PISCA 885LEDS/110V/10m COM ESTROBOS BRANCO QUENTE USO EXTERNO/INTERNO - DINATALE;;7892025189203
160316;BUQUE 34cm/7 FLORES VERMELHA POENSETIAS - DINATALE;NATAL;ENFEITES; R$ 7,62 ;18435;DINATALE;7988000184353;95051000;BUQUE 34cm/7 FLORES VERMELHA POENSETIAS - DINATALE;;
160317;BUQUE 44cm/7 FLORES VERMELHO POENSETIAS - DINATALE;NATAL;ENFEITES; R$ 10,92 ;16810;DINATALE;6988240168107;39264000;BUQUE 44cm/7 FLORES VERMELHO POENSETIAS - DINATALE;;6988240168107
160319;ARVORE NATALINA 90cm/100 GALHOS ARTIFIVIAL VERDE - DINATALE;NATAL;ARVORES; R$ 42,36 ;12577;DINATALE;6988030125778;39264000;ARVORE NATALINA 90cm/100 GALHOS ARTIFIVIAL VERDE - DINATALE;;6988030125778
160320;PISCA 900LEDS/BIVOLT/20m COM ESTRABO BRANCO QUENTE FIO VERDE - DINATALE;NATAL;LUZES; R$ 127,10 ;15345;DINATALE;7988252153459;39264000;PISCA 900LEDS/BIVOLT/20m COM ESTRABO BRANCO QUENTE FIO VERDE - DINATALE;;
160321;PISCA 40LAMPADAS/110V/6m GOTA BRANCO QUENTE ESTATICO - DINATALE;NATAL;LUZES; R$ 19,41 ;13969 - BQ110;DINATALE;7892024139698;39264000;PISCA 40LAMPADAS/110V/6m GOTA BRANCO QUENTE ESTATICO - DINATALE;;7892025139697
160323;PISCA 300LEDS/BIVOLT/3m EFEITO CASCATA - DINATALE;NATAL;LUZES; R$ 50,83 ;16737;DINATALE;7892024167370;39264000;PISCA 300LEDS/BIVOLT/3m EFEITO CASCATA - DINATALE;;7892024167370
160324;SACOLA 23cm PAPEL COLORIDA - DINATALE;BAZAR;EMBALAGEM PARA PRESENTE; R$ 3,72 ;17244;DINATALE;5810355202012;95051000;SACOLA 23cm PAPEL COLORIDA - DINATALE;;
160325;ARVORE 41cm RESINA VERDE - DINATALE;NATAL;ENFEITES; R$ 115,26 ;17979;DINATALE;7892025179792;95051000;ARVORE 41cm RESINA VERDE - DINATALE;;7892025179792
160326;VELA DECORATIVA 7,5x10cm- CASTICAL EM VIDRO - DINATALE;NATAL;ENFEITES; R$ 31,28 ;8240;DINATALE;6988200082405;39264000;VELA DECORATIVA 7,5x10cm- CASTICAL EM VIDRO - DINATALE;;6988200082405
160327;XICARA 300ml BRANCA DECORADA URSO - DINATALE;NATAL;DIVERSOS; R$ 29,58 ;21326;DINATALE;7988000213268;95051000;XICARA 300ml BRANCA DECORADA URSO - DINATALE;;
160328;XICARA 300ML BRANCA DECORADA URSO - DINATALE;NATAL;DIVERSOS; R$ 55,00 ;21327;DINATALE;7988000213275;95051000;XICARA 300ML BRANCA DECORADA URSO - DINATALE;;
160329;XICARA 220ml BRANCO DECORADO PAPAI NOEL - DINATALE;NATAL;DIVERSOS; R$ 39,72 ;21345;DINATALE;7988000213459;95051000;XICARA 220ml BRANCO DECORADO PAPAI NOEL - DINATALE;;
160361;PIRANHA FASHION RETANGULAR ''II'' C/1 DZ REF 9217;BAZAR;TRAVA PARA CABELO; R$ 4,13 ;9217;ESCOBEL;7898719908211;96151100;PIRANHA FASHION RETANGULAR ''II;2006100;17898719908218
160330;LATA DECORATIVA 15x14cm NOEL - DINATALE;NATAL;DIVERSOS; R$ 19,83 ;19449;DINATALE;7890000194495;95051000;LATA DECORATIVA 15x14cm NOEL - DINATALE;;7890000194495
160331;TRILHO DE MESA 180cm VERMELHO - DINATALE;NATAL;DIVERSOS; R$ 19,41 ;19359;DINATALE;7898000193555;95051000;TRILHO DE MESA 180cm VERMELHO - DINATALE;;7898000193555
